QUEST ID,BRANDMOSTUSED,30DAYBRAND,BRAND TYPE,,,,
36618829,112,1,Light brand,,,,
36920623,112,1,Light brand,,,,
36958994,112,1,Light brand,,,,
37037236,112,1,Light brand,,,,
37046424,112,1,Light brand,,,,
37056499,112,1,Light brand,,,,
37066356,112,1,Light brand,,,,
37096293,112,1,Light brand,,,,
37157238,112,1,Light brand,,,,
37255154,112,1,Light brand,,,,
37350226,112,1,Light brand,,,,
37390416,112,1,Light brand,,,,
37393320,112,1,Light brand,,,,
37393514,112,1,Light brand,,,,
37430959,112,1,Light brand,,,,
37461173,112,1,Light brand,,,,
37480190,112,1,Light brand,,,,
37520634,112,1,Light brand,,,,
37544998,112,1,Light brand,,,,
37554327,112,1,Light brand,,,,
37558844,112,1,Light brand,,,,
37590217,112,1,Light brand,,,,
37662577,112,1,Light brand,,,,
37695110,112,1,Light brand,,,,
37697157,112,1,Light brand,,,,
37722170,112,1,Light brand,,,,
37776696,112,1,Light brand,,,,
37786549,112,1,Light brand,,,,
37825606,112,1,Light brand,,,,
37853166,112,1,Light brand,,,,
37907300,112,1,Light brand,,,,
37969874,112,1,Light brand,,,,
37990324,112,1,Light brand,,,,
38175685,112,1,Light brand,,,,
38223327,112,1,Light brand,,,,
38498157,112,1,Light brand,,,,
38590844,112,1,Light brand,,,,
38650965,112,1,Light brand,,,,
38685600,112,1,Light brand,,,,
38698986,112,1,Light brand,,,,
38764980,112,1,Light brand,,,,
38825644,112,1,Light brand,,,,
38890026,112,1,Light brand,,,,
38959723,112,1,Light brand,,,,
38971273,112,1,Light brand,,,,
38993138,112,1,Light brand,,,,
39002730,112,1,Light brand,,,,
39003669,112,1,Light brand,,,,
39004495,112,1,Light brand,,,,
39014078,112,1,Light brand,,,,
39025270,112,1,Light brand,,,,
39028665,112,1,Light brand,,,,
39067567,112,1,Light brand,,,,
39068820,112,1,Light brand,,,,
39093590,112,1,Light brand,,,,
39131568,112,1,Light brand,,,,
39137466,112,1,Light brand,,,,
39183284,112,1,Light brand,,,,
39205337,112,1,Light brand,,,,
39230440,112,1,Light brand,,,,
39235008,112,1,Light brand,,,,
39239177,112,1,Light brand,,,,
39242706,112,1,Light brand,,,,
39246747,112,1,Light brand,,,,
39264906,112,1,Light brand,,,,
39282948,112,1,Light brand,,,,
39283004,112,1,Light brand,,,,
39310404,112,1,Light brand,,,,
39326909,112,1,Light brand,,,,
39339186,112,1,Light brand,,,,
39415694,112,1,Light brand,,,,
39416335,112,1,Light brand,,,,
39460356,112,1,Light brand,,,,
39483589,112,1,Light brand,,,,
39520218,112,1,Light brand,,,,
39541390,112,1,Light brand,,,,
39589359,112,1,Light brand,,,,
39604604,112,1,Light brand,,,,
39701077,112,1,Light brand,,,,
39829788,112,1,Light brand,,,,
39849965,112,1,Light brand,,,,
39869529,112,1,Light brand,,,,
39886967,112,1,Light brand,,,,
39904438,112,1,Light brand,,,,
39934920,112,1,Light brand,,,,
39944976,112,1,Light brand,,,,
39958346,112,1,Light brand,,,,
40019113,112,1,Light brand,,,,
40096866,112,1,Light brand,,,,
40331118,112,1,Light brand,,,,
40344290,112,1,Light brand,,,,
40390448,112,1,Light brand,,,,
40585898,112,1,Light brand,,,,
40634323,112,1,Light brand,,,,
40638915,112,1,Light brand,,,,
40827515,112,1,Light brand,,,,
40996918,112,1,Light brand,,,,
41003715,112,1,Light brand,,,,
41003847,112,1,Light brand,,,,
41007935,112,1,Light brand,,,,
41196714,112,1,Light brand,,,,
41230784,112,1,Light brand,,,,
41251380,112,1,Light brand,,,,
41280694,112,1,Light brand,,,,
41353237,112,1,Light brand,,,,
41354246,112,1,Light brand,,,,
41440635,112,1,Light brand,,,,
41446608,112,1,Light brand,,,,
41475475,112,1,Light brand,,,,
41509837,112,1,Light brand,,,,
41564763,112,1,Light brand,,,,
41585794,112,1,Light brand,,,,
41587505,112,1,Light brand,,,,
41641389,112,1,Light brand,,,,
41674615,112,1,Light brand,,,,
41681677,112,1,Light brand,,,,
41697046,112,1,Light brand,,,,
41699606,112,1,Light brand,,,,
41706975,112,1,Light brand,,,,
41738377,112,1,Light brand,,,,
41796655,112,1,Light brand,,,,
41805503,112,1,Light brand,,,,
41814569,112,1,Light brand,,,,
41819410,112,1,Light brand,,,,
41875816,112,1,Light brand,,,,
41902909,112,1,Light brand,,,,
41904579,112,1,Light brand,,,,
41943216,112,1,Light brand,,,,
41947808,112,1,Light brand,,,,
41955907,112,1,Light brand,,,,
42354199,112,1,Light brand,,,,
42452864,112,1,Light brand,,,,
42468025,112,1,Light brand,,,,
42589169,112,1,Light brand,,,,
42633573,112,1,Light brand,,,,
42730724,112,1,Light brand,,,,
42881000,112,1,Light brand,,,,
42932294,112,1,Light brand,,,,
43002696,112,1,Light brand,,,,
43061506,112,1,Light brand,,,,
43097445,112,1,Light brand,,,,
43113637,112,1,Light brand,,,,
43174098,112,1,Light brand,,,,
43189033,112,1,Light brand,,,,
43204076,112,1,Light brand,,,,
43215264,112,1,Light brand,,,,
43220685,112,1,Light brand,,,,
43228619,112,1,Light brand,,,,
43274715,112,1,Light brand,,,,
43287515,112,1,Light brand,,,,
43293907,112,1,Light brand,,,,
43304835,112,1,Light brand,,,,
43318780,112,1,Light brand,,,,
43319836,112,1,Light brand,,,,
43326196,112,1,Light brand,,,,
43342134,112,1,Light brand,,,,
43362293,112,1,Light brand,,,,
43370127,112,1,Light brand,,,,
43388533,112,1,Light brand,,,,
43420938,112,1,Light brand,,,,
43442628,112,1,Light brand,,,,
43471805,112,1,Light brand,,,,
43475737,112,1,Light brand,,,,
43496650,112,1,Light brand,,,,
43507818,112,1,Light brand,,,,
43551425,112,1,Light brand,,,,
43608770,112,1,Light brand,,,,
43612174,112,1,Light brand,,,,
43614413,112,1,Light brand,,,,
43641925,112,1,Light brand,,,,
43647899,112,1,Light brand,,,,
43694603,112,1,Light brand,,,,
43742037,112,1,Light brand,,,,
43754309,112,1,Light brand,,,,
43764044,112,1,Light brand,,,,
43765000,112,1,Light brand,,,,
43768274,112,1,Light brand,,,,
43795956,112,1,Light brand,,,,
43803404,112,1,Light brand,,,,
43860164,112,1,Light brand,,,,
43865816,112,1,Light brand,,,,
43873910,112,1,Light brand,,,,
43876419,112,1,Light brand,,,,
43887856,112,1,Light brand,,,,
43890553,112,1,Light brand,,,,
43924793,112,1,Light brand,,,,
43935999,112,1,Light brand,,,,
43965543,112,1,Light brand,,,,
43969456,112,1,Light brand,,,,
43974099,112,1,Light brand,,,,
43996648,112,1,Light brand,,,,
44425209,112,1,Light brand,,,,
44428887,112,1,Light brand,,,,
44486108,112,1,Light brand,,,,
44552245,112,1,Light brand,,,,
44755756,112,1,Light brand,,,,
44867867,112,1,Light brand,,,,
45003888,112,1,Light brand,,,,
45070095,112,1,Light brand,,,,
45095666,112,1,Light brand,,,,
45101916,112,1,Light brand,,,,
45103208,112,1,Light brand,,,,
45205800,112,1,Light brand,,,,
45212863,112,1,Light brand,,,,
45281314,112,1,Light brand,,,,
45377279,112,1,Light brand,,,,
45381889,112,1,Light brand,,,,
45382295,112,1,Light brand,,,,
45395825,112,1,Light brand,,,,
45457850,112,1,Light brand,,,,
45459925,112,1,Light brand,,,,
45494636,112,1,Light brand,,,,
45511739,112,1,Light brand,,,,
45542189,112,1,Light brand,,,,
45599964,112,1,Light brand,,,,
45645696,112,1,Light brand,,,,
45661380,112,1,Light brand,,,,
45700476,112,1,Light brand,,,,
45737229,112,1,Light brand,,,,
45738163,112,1,Light brand,,,,
45745035,112,1,Light brand,,,,
45813713,112,1,Light brand,,,,
45813920,112,1,Light brand,,,,
45874013,112,1,Light brand,,,,
45940763,112,1,Light brand,,,,
45976149,112,1,Light brand,,,,
46029043,112,1,Light brand,,,,
46049418,112,1,Light brand,,,,
46117205,112,1,Light brand,,,,
46254188,112,1,Light brand,,,,
46330998,112,1,Light brand,,,,
46417553,112,1,Light brand,,,,
46425604,112,1,Light brand,,,,
46692198,112,1,Light brand,,,,
46800668,112,1,Light brand,,,,
47022843,112,1,Light brand,,,,
47025940,112,1,Light brand,,,,
47042794,112,1,Light brand,,,,
47195759,112,1,Light brand,,,,
47254040,112,1,Light brand,,,,
47289555,112,1,Light brand,,,,
47302089,112,1,Light brand,,,,
47321677,112,1,Light brand,,,,
47327990,112,1,Light brand,,,,
47360999,112,1,Light brand,,,,
47363403,112,1,Light brand,,,,
47391090,112,1,Light brand,,,,
47397248,112,1,Light brand,,,,
47414785,112,1,Light brand,,,,
47435933,112,1,Light brand,,,,
47490473,112,1,Light brand,,,,
47505313,112,1,Light brand,,,,
47621893,112,1,Light brand,,,,
47626904,112,1,Light brand,,,,
47689656,112,1,Light brand,,,,
47707429,112,1,Light brand,,,,
47729134,112,1,Light brand,,,,
47731778,112,1,Light brand,,,,
47775946,112,1,Light brand,,,,
47820859,112,1,Light brand,,,,
47863844,112,1,Light brand,,,,
47874418,112,1,Light brand,,,,
47882130,112,1,Light brand,,,,
47884714,112,1,Light brand,,,,
47985336,112,1,Light brand,,,,
47999819,112,1,Light brand,,,,
48559956,112,1,Light brand,,,,
48606236,112,1,Light brand,,,,
48876308,112,1,Light brand,,,,
48962768,112,1,Light brand,,,,
49016228,112,1,Light brand,,,,
49025949,112,1,Light brand,,,,
49032100,112,1,Light brand,,,,
49035444,112,1,Light brand,,,,
49042330,112,1,Light brand,,,,
49043858,112,1,Light brand,,,,
49044909,112,1,Light brand,,,,
49061616,112,1,Light brand,,,,
49130686,112,1,Light brand,,,,
49130940,112,1,Light brand,,,,
49152616,112,1,Light brand,,,,
49176306,112,1,Light brand,,,,
49190794,112,1,Light brand,,,,
49209444,112,1,Light brand,,,,
49216208,112,1,Light brand,,,,
49231760,112,1,Light brand,,,,
49235046,112,1,Light brand,,,,
49277334,112,1,Light brand,,,,
49289884,112,1,Light brand,,,,
49317387,112,1,Light brand,,,,
49350937,112,1,Light brand,,,,
49358797,112,1,Light brand,,,,
49399958,112,1,Light brand,,,,
49403875,112,1,Light brand,,,,
49412690,112,1,Light brand,,,,
49455897,112,1,Light brand,,,,
49460054,112,1,Light brand,,,,
49467206,112,1,Light brand,,,,
49488935,112,1,Light brand,,,,
49500296,112,1,Light brand,,,,
49534390,112,1,Light brand,,,,
49535979,112,1,Light brand,,,,
49551417,112,1,Light brand,,,,
49553015,112,1,Light brand,,,,
49561525,112,1,Light brand,,,,
49585600,112,1,Light brand,,,,
49596176,112,1,Light brand,,,,
49621788,112,1,Light brand,,,,
49650205,112,1,Light brand,,,,
49695893,112,1,Light brand,,,,
49745660,112,1,Light brand,,,,
49751746,112,1,Light brand,,,,
49795859,112,1,Light brand,,,,
49813928,112,1,Light brand,,,,
49820919,112,1,Light brand,,,,
49823485,112,1,Light brand,,,,
49825597,112,1,Light brand,,,,
49866808,112,1,Light brand,,,,
49870693,112,1,Light brand,,,,
49913956,112,1,Light brand,,,,
49933549,112,1,Light brand,,,,
49960387,112,1,Light brand,,,,
49987848,112,1,Light brand,,,,
50123525,112,1,Light brand,,,,
50153936,112,1,Light brand,,,,
50258146,112,1,Light brand,,,,
50443257,112,1,Light brand,,,,
50455524,112,1,Light brand,,,,
50575314,112,1,Light brand,,,,
50704919,112,1,Light brand,,,,
50955950,112,1,Light brand,,,,
51050264,112,1,Light brand,,,,
51062144,112,1,Light brand,,,,
51064794,112,1,Light brand,,,,
51087569,112,1,Light brand,,,,
51090473,112,1,Light brand,,,,
51161578,112,1,Light brand,,,,
51180246,112,1,Light brand,,,,
51194244,112,1,Light brand,,,,
51259697,112,1,Light brand,,,,
51278290,112,1,Light brand,,,,
51295337,112,1,Light brand,,,,
51312124,112,1,Light brand,,,,
51332688,112,1,Light brand,,,,
51333890,112,1,Light brand,,,,
51370246,112,1,Light brand,,,,
51397043,112,1,Light brand,,,,
51403048,112,1,Light brand,,,,
51404939,112,1,Light brand,,,,
51464909,112,1,Light brand,,,,
51464928,112,1,Light brand,,,,
51466673,112,1,Light brand,,,,
51470608,112,1,Light brand,,,,
51477978,112,1,Light brand,,,,
51478105,112,1,Light brand,,,,
51485214,112,1,Light brand,,,,
51549210,112,1,Light brand,,,,
51570580,112,1,Light brand,,,,
51575323,112,1,Light brand,,,,
51578289,112,1,Light brand,,,,
51589419,112,1,Light brand,,,,
51661349,112,1,Light brand,,,,
51748064,112,1,Light brand,,,,
51762630,112,1,Light brand,,,,
51815290,112,1,Light brand,,,,
51872177,112,1,Light brand,,,,
51917109,112,1,Light brand,,,,
51974864,112,1,Light brand,,,,
52071869,112,1,Light brand,,,,
52098000,112,1,Light brand,,,,
52321929,112,1,Light brand,,,,
52366093,112,1,Light brand,,,,
52434144,112,1,Light brand,,,,
52827797,112,1,Light brand,,,,
52895645,112,1,Light brand,,,,
52938738,112,1,Light brand,,,,
53010625,112,1,Light brand,,,,
53056873,112,1,Light brand,,,,
53071420,112,1,Light brand,,,,
53080265,112,1,Light brand,,,,
53183994,112,1,Light brand,,,,
53208857,112,1,Light brand,,,,
53368375,112,1,Light brand,,,,
53377497,112,1,Light brand,,,,
53466686,112,1,Light brand,,,,
53504405,112,1,Light brand,,,,
53512089,112,1,Light brand,,,,
53516110,112,1,Light brand,,,,
53549068,112,1,Light brand,,,,
53566389,112,1,Light brand,,,,
53568213,112,1,Light brand,,,,
53599526,112,1,Light brand,,,,
53623889,112,1,Light brand,,,,
53694108,112,1,Light brand,,,,
53699600,112,1,Light brand,,,,
53849307,112,1,Light brand,,,,
53856270,112,1,Light brand,,,,
53878960,112,1,Light brand,,,,
53910338,112,1,Light brand,,,,
53930510,112,1,Light brand,,,,
53972529,112,1,Light brand,,,,
54009428,112,1,Light brand,,,,
54059584,112,1,Light brand,,,,
54090720,112,1,Light brand,,,,
54191880,112,1,Light brand,,,,
54298216,112,1,Light brand,,,,
54300898,112,1,Light brand,,,,
54386915,112,1,Light brand,,,,
54388013,112,1,Light brand,,,,
54621248,112,1,Light brand,,,,
54628829,112,1,Light brand,,,,
54749275,112,1,Light brand,,,,
54808028,112,1,Light brand,,,,
54932943,112,1,Light brand,,,,
54975630,112,1,Light brand,,,,
54976390,112,1,Light brand,,,,
55003544,112,1,Light brand,,,,
55018574,112,1,Light brand,,,,
55026757,112,1,Light brand,,,,
55037034,112,1,Light brand,,,,
55048264,112,1,Light brand,,,,
55147585,112,1,Light brand,,,,
55226554,112,1,Light brand,,,,
55274385,112,1,Light brand,,,,
55289876,112,1,Light brand,,,,
55334760,112,1,Light brand,,,,
55351675,112,1,Light brand,,,,
55403094,112,1,Light brand,,,,
55420678,112,1,Light brand,,,,
55515214,112,1,Light brand,,,,
55524464,112,1,Light brand,,,,
55543344,112,1,Light brand,,,,
55623893,112,1,Light brand,,,,
55644343,112,1,Light brand,,,,
55651466,112,1,Light brand,,,,
55673043,112,1,Light brand,,,,
55703248,112,1,Light brand,,,,
55706483,112,1,Light brand,,,,
55718518,112,1,Light brand,,,,
55734754,112,1,Light brand,,,,
55748213,112,1,Light brand,,,,
55856236,112,1,Light brand,,,,
55859353,112,1,Light brand,,,,
55862086,112,1,Light brand,,,,
55864627,112,1,Light brand,,,,
55870525,112,1,Light brand,,,,
55905090,112,1,Light brand,,,,
55912053,112,1,Light brand,,,,
55932518,112,1,Light brand,,,,
55957914,112,1,Light brand,,,,
55996935,112,1,Light brand,,,,
56055396,112,1,Light brand,,,,
56133846,112,1,Light brand,,,,
56263606,112,1,Light brand,,,,
56394957,112,1,Light brand,,,,
56397960,112,1,Light brand,,,,
56493070,112,1,Light brand,,,,
56513889,112,1,Light brand,,,,
56568607,112,1,Light brand,,,,
56945340,112,1,Light brand,,,,
57015700,112,1,Light brand,,,,
57036374,112,1,Light brand,,,,
57049984,112,1,Light brand,,,,
57054834,112,1,Light brand,,,,
57072550,112,1,Light brand,,,,
57079617,112,1,Light brand,,,,
57080296,112,1,Light brand,,,,
57114517,112,1,Light brand,,,,
57141973,112,1,Light brand,,,,
57148460,112,1,Light brand,,,,
57163700,112,1,Light brand,,,,
57183558,112,1,Light brand,,,,
57194028,112,1,Light brand,,,,
57196995,112,1,Light brand,,,,
57202373,112,1,Light brand,,,,
57208549,112,1,Light brand,,,,
57240727,112,1,Light brand,,,,
57295476,112,1,Light brand,,,,
57313475,112,1,Light brand,,,,
57349789,112,1,Light brand,,,,
57366864,112,1,Light brand,,,,
57394720,112,1,Light brand,,,,
57396404,112,1,Light brand,,,,
57405403,112,1,Light brand,,,,
57409740,112,1,Light brand,,,,
57424944,112,1,Light brand,,,,
57442523,112,1,Light brand,,,,
57442693,112,1,Light brand,,,,
57458793,112,1,Light brand,,,,
57460225,112,1,Light brand,,,,
57491217,112,1,Light brand,,,,
57521308,112,1,Light brand,,,,
57552593,112,1,Light brand,,,,
57563563,112,1,Light brand,,,,
57580038,112,1,Light brand,,,,
57610333,112,1,Light brand,,,,
57613968,112,1,Light brand,,,,
57622670,112,1,Light brand,,,,
57630500,112,1,Light brand,,,,
57655944,112,1,Light brand,,,,
57682075,112,1,Light brand,,,,
57764684,112,1,Light brand,,,,
57767404,112,1,Light brand,,,,
57775866,112,1,Light brand,,,,
57781008,112,1,Light brand,,,,
57798066,112,1,Light brand,,,,
57805080,112,1,Light brand,,,,
57821726,112,1,Light brand,,,,
57827276,112,1,Light brand,,,,
57866687,112,1,Light brand,,,,
57877723,112,1,Light brand,,,,
57916210,112,1,Light brand,,,,
57948495,112,1,Light brand,,,,
57957866,112,1,Light brand,,,,
57980466,112,1,Light brand,,,,
57992955,112,1,Light brand,,,,
58089069,112,1,Light brand,,,,
58209340,112,1,Light brand,,,,
58324133,112,1,Light brand,,,,
58543885,112,1,Light brand,,,,
58611624,112,1,Light brand,,,,
58691107,112,1,Light brand,,,,
58740239,112,1,Light brand,,,,
58789320,112,1,Light brand,,,,
58906999,112,1,Light brand,,,,
58926879,112,1,Light brand,,,,
58969779,112,1,Light brand,,,,
59052117,112,1,Light brand,,,,
59064158,112,1,Light brand,,,,
59081997,112,1,Light brand,,,,
59088258,112,1,Light brand,,,,
59098366,112,1,Light brand,,,,
59132920,112,1,Light brand,,,,
59180233,112,1,Light brand,,,,
59186683,112,1,Light brand,,,,
59231695,112,1,Light brand,,,,
59244159,112,1,Light brand,,,,
59269805,112,1,Light brand,,,,
59275679,112,1,Light brand,,,,
59332806,112,1,Light brand,,,,
59350334,112,1,Light brand,,,,
59383377,112,1,Light brand,,,,
59383396,112,1,Light brand,,,,
59394828,112,1,Light brand,,,,
59402979,112,1,Light brand,,,,
59403988,112,1,Light brand,,,,
59416056,112,1,Light brand,,,,
59424924,112,1,Light brand,,,,
59434664,112,1,Light brand,,,,
59451427,112,1,Light brand,,,,
59463043,112,1,Light brand,,,,
59466027,112,1,Light brand,,,,
59518673,112,1,Light brand,,,,
59536450,112,1,Light brand,,,,
59552233,112,1,Light brand,,,,
59565626,112,1,Light brand,,,,
59569766,112,1,Light brand,,,,
59577177,112,1,Light brand,,,,
59581518,112,1,Light brand,,,,
59609584,112,1,Light brand,,,,
59635795,112,1,Light brand,,,,
59696180,112,1,Light brand,,,,
59705056,112,1,Light brand,,,,
59790584,112,1,Light brand,,,,
59831159,112,1,Light brand,,,,
59859916,112,1,Light brand,,,,
59913904,112,1,Light brand,,,,
59925916,112,1,Light brand,,,,
59934398,112,1,Light brand,,,,
59966186,112,1,Light brand,,,,
60052739,112,1,Light brand,,,,
60186895,112,1,Light brand,,,,
60398553,112,1,Light brand,,,,
60512289,112,1,Light brand,,,,
60525734,112,1,Light brand,,,,
60765135,112,1,Light brand,,,,
60793713,112,1,Light brand,,,,
60827076,112,1,Light brand,,,,
61021615,112,1,Light brand,,,,
61031237,112,1,Light brand,,,,
61041108,112,1,Light brand,,,,
61115435,112,1,Light brand,,,,
61128946,112,1,Light brand,,,,
61137395,112,1,Light brand,,,,
61182924,112,1,Light brand,,,,
61191825,112,1,Light brand,,,,
